,Time_24h,Hour,Minute,Date,Day of the week,CarCount,BikeCount,BusCount,Traffic Situation,Minute_sin,Minute_cos,Hour_sin,Hour_cos,IsDay,Day of the week_cos,Day of the week_sin
1679,11:45,11,45,27,4,107,40,6,1,-1.0,-1.8369701987210297e-16,0.258819045102521,-0.9659258262890682,1,-0.9009688679024191,-0.433883739117558
1680,12:00,12,0,27,4,102,37,16,1,0.0,1.0,1.2246467991473532e-16,-1.0,1,-0.9009688679024191,-0.433883739117558
1681,12:15,12,15,27,4,122,46,15,3,1.0,2.83276944882399e-16,1.2246467991473532e-16,-1.0,1,-0.9009688679024191,-0.433883739117558
1682,12:30,12,30,27,4,116,30,15,3,5.66553889764798e-16,-1.0,1.2246467991473532e-16,-1.0,1,-0.9009688679024191,-0.433883739117558
1683,12:45,12,45,27,4,136,28,20,3,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,1,-0.9009688679024191,-0.433883739117558
1684,13:00,13,0,27,4,138,34,15,3,0.0,1.0,-0.2588190451025208,-0.9659258262890683,1,-0.9009688679024191,-0.433883739117558
1685,13:15,13,15,27,4,131,21,9,3,1.0,2.83276944882399e-16,-0.2588190451025208,-0.9659258262890683,1,-0.9009688679024191,-0.433883739117558
1686,13:30,13,30,27,4,129,39,16,3,5.66553889764798e-16,-1.0,-0.2588190451025208,-0.9659258262890683,1,-0.9009688679024191,-0.433883739117558
1687,13:45,13,45,27,4,118,50,18,3,-1.0,-1.8369701987210297e-16,-0.2588190451025208,-0.9659258262890683,1,-0.9009688679024191,-0.433883739117558
1688,14:00,14,0,27,4,140,40,8,3,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1,-0.9009688679024191,-0.433883739117558
1689,14:15,14,15,27,4,137,29,10,3,1.0,2.83276944882399e-16,-0.4999999999999997,-0.8660254037844388,1,-0.9009688679024191,-0.433883739117558
1690,14:30,14,30,27,4,121,46,5,3,5.66553889764798e-16,-1.0,-0.4999999999999997,-0.8660254037844388,1,-0.9009688679024191,-0.433883739117558
1691,14:45,14,45,27,4,120,25,10,1,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,1,-0.9009688679024191,-0.433883739117558
1692,15:00,15,0,27,4,72,10,13,1,0.0,1.0,-0.7071067811865471,-0.7071067811865479,1,-0.9009688679024191,-0.433883739117558
1693,15:15,15,15,27,4,83,11,9,1,1.0,2.83276944882399e-16,-0.7071067811865471,-0.7071067811865479,1,-0.9009688679024191,-0.433883739117558
1694,15:30,15,30,27,4,67,6,12,1,5.66553889764798e-16,-1.0,-0.7071067811865471,-0.7071067811865479,1,-0.9009688679024191,-0.433883739117558
1695,15:45,15,45,27,4,75,8,7,0,-1.0,-1.8369701987210297e-16,-0.7071067811865471,-0.7071067811865479,1,-0.9009688679024191,-0.433883739117558
1696,16:00,16,0,27,4,60,10,6,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,1,-0.9009688679024191,-0.433883739117558
1697,16:15,16,15,27,4,57,13,2,0,1.0,2.83276944882399e-16,-0.8660254037844384,-0.5000000000000004,1,-0.9009688679024191,-0.433883739117558
1698,16:30,16,30,27,4,77,13,7,0,5.66553889764798e-16,-1.0,-0.8660254037844384,-0.5000000000000004,1,-0.9009688679024191,-0.433883739117558
1699,16:45,16,45,27,4,64,11,0,0,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,1,-0.9009688679024191,-0.433883739117558
1700,17:00,17,0,27,4,85,12,12,1,0.0,1.0,-0.9659258262890683,-0.25881904510252063,1,-0.9009688679024191,-0.433883739117558
1701,17:15,17,15,27,4,88,5,2,0,1.0,2.83276944882399e-16,-0.9659258262890683,-0.25881904510252063,1,-0.9009688679024191,-0.433883739117558
1702,17:30,17,30,27,4,83,14,4,1,5.66553889764798e-16,-1.0,-0.9659258262890683,-0.25881904510252063,1,-0.9009688679024191,-0.433883739117558
1703,17:45,17,45,27,4,64,6,1,0,-1.0,-1.8369701987210297e-16,-0.9659258262890683,-0.25881904510252063,1,-0.9009688679024191,-0.433883739117558
1704,18:00,18,0,27,4,62,9,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,1,-0.9009688679024191,-0.433883739117558
1705,18:15,18,15,27,4,69,8,0,0,1.0,2.83276944882399e-16,-1.0,-1.8369701987210297e-16,1,-0.9009688679024191,-0.433883739117558
1706,18:30,18,30,27,4,84,15,5,1,5.66553889764798e-16,-1.0,-1.0,-1.8369701987210297e-16,1,-0.9009688679024191,-0.433883739117558
1707,18:45,18,45,27,4,70,6,9,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1,-0.9009688679024191,-0.433883739117558
1708,19:00,19,0,27,4,30,0,1,1,0.0,1.0,-0.9659258262890684,0.2588190451025203,0,-0.9009688679024191,-0.433883739117558
1709,19:15,19,15,27,4,29,3,3,1,1.0,2.83276944882399e-16,-0.9659258262890684,0.2588190451025203,0,-0.9009688679024191,-0.433883739117558
1710,19:30,19,30,27,4,27,0,1,1,5.66553889764798e-16,-1.0,-0.9659258262890684,0.2588190451025203,0,-0.9009688679024191,-0.433883739117558
1711,19:45,19,45,27,4,41,3,3,1,-1.0,-1.8369701987210297e-16,-0.9659258262890684,0.2588190451025203,0,-0.9009688679024191,-0.433883739117558
1712,20:00,20,0,27,4,29,3,1,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,-0.9009688679024191,-0.433883739117558
1713,20:15,20,15,27,4,38,0,1,1,1.0,2.83276944882399e-16,-0.8660254037844386,0.5000000000000001,0,-0.9009688679024191,-0.433883739117558
1714,20:30,20,30,27,4,29,2,1,1,5.66553889764798e-16,-1.0,-0.8660254037844386,0.5000000000000001,0,-0.9009688679024191,-0.433883739117558
1715,20:45,20,45,27,4,39,4,0,1,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0,-0.9009688679024191,-0.433883739117558
1716,21:00,21,0,27,4,27,1,5,1,0.0,1.0,-0.7071067811865477,0.7071067811865474,0,-0.9009688679024191,-0.433883739117558
1717,21:15,21,15,27,4,42,5,5,1,1.0,2.83276944882399e-16,-0.7071067811865477,0.7071067811865474,0,-0.9009688679024191,-0.433883739117558
1718,21:30,21,30,27,4,31,1,3,1,5.66553889764798e-16,-1.0,-0.7071067811865477,0.7071067811865474,0,-0.9009688679024191,-0.433883739117558
1719,21:45,21,45,27,4,7,0,0,1,-1.0,-1.8369701987210297e-16,-0.7071067811865477,0.7071067811865474,0,-0.9009688679024191,-0.433883739117558
1720,22:00,22,0,27,4,13,0,1,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,-0.9009688679024191,-0.433883739117558
1721,22:15,22,15,27,4,11,2,2,1,1.0,2.83276944882399e-16,-0.5000000000000004,0.8660254037844384,0,-0.9009688679024191,-0.433883739117558
1722,22:30,22,30,27,4,11,0,0,1,5.66553889764798e-16,-1.0,-0.5000000000000004,0.8660254037844384,0,-0.9009688679024191,-0.433883739117558
1723,22:45,22,45,27,4,6,2,2,1,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0,-0.9009688679024191,-0.433883739117558
1724,23:00,23,0,27,4,5,2,2,1,0.0,1.0,-0.25881904510252157,0.9659258262890681,0,-0.9009688679024191,-0.433883739117558
1725,23:15,23,15,27,4,13,1,2,1,1.0,2.83276944882399e-16,-0.25881904510252157,0.9659258262890681,0,-0.9009688679024191,-0.433883739117558
1726,23:30,23,30,27,4,13,1,2,1,5.66553889764798e-16,-1.0,-0.25881904510252157,0.9659258262890681,0,-0.9009688679024191,-0.433883739117558
1727,23:45,23,45,27,4,14,2,2,1,-1.0,-1.8369701987210297e-16,-0.25881904510252157,0.9659258262890681,0,-0.9009688679024191,-0.433883739117558
1728,00:00,0,0,28,5,5,0,2,1,0.0,1.0,0.0,1.0,0,-0.2225209339563146,-0.9749279121818236
1729,00:15,0,15,28,5,5,1,1,1,1.0,2.83276944882399e-16,0.0,1.0,0,-0.2225209339563146,-0.9749279121818236
1730,00:30,0,30,28,5,13,2,1,1,5.66553889764798e-16,-1.0,0.0,1.0,0,-0.2225209339563146,-0.9749279121818236
1731,00:45,0,45,28,5,9,1,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0,-0.2225209339563146,-0.9749279121818236
1732,01:00,1,0,28,5,11,0,1,1,0.0,1.0,0.25881904510252074,0.9659258262890683,0,-0.2225209339563146,-0.9749279121818236
1733,01:15,1,15,28,5,8,0,2,1,1.0,2.83276944882399e-16,0.25881904510252074,0.9659258262890683,0,-0.2225209339563146,-0.9749279121818236
1734,01:30,1,30,28,5,9,0,2,1,5.66553889764798e-16,-1.0,0.25881904510252074,0.9659258262890683,0,-0.2225209339563146,-0.9749279121818236
1735,01:45,1,45,28,5,12,1,0,1,-1.0,-1.8369701987210297e-16,0.25881904510252074,0.9659258262890683,0,-0.2225209339563146,-0.9749279121818236
1736,02:00,2,0,28,5,7,2,2,1,0.0,1.0,0.49999999999999994,0.8660254037844387,0,-0.2225209339563146,-0.9749279121818236
1737,02:15,2,15,28,5,14,1,1,1,1.0,2.83276944882399e-16,0.49999999999999994,0.8660254037844387,0,-0.2225209339563146,-0.9749279121818236
1738,02:30,2,30,28,5,13,1,2,1,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0,-0.2225209339563146,-0.9749279121818236
1739,02:45,2,45,28,5,11,2,2,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,-0.2225209339563146,-0.9749279121818236
1740,03:00,3,0,28,5,10,2,2,1,0.0,1.0,0.7071067811865475,0.7071067811865476,0,-0.2225209339563146,-0.9749279121818236
1741,03:15,3,15,28,5,12,0,2,1,1.0,2.83276944882399e-16,0.7071067811865475,0.7071067811865476,0,-0.2225209339563146,-0.9749279121818236
1742,03:30,3,30,28,5,12,2,1,1,5.66553889764798e-16,-1.0,0.7071067811865475,0.7071067811865476,0,-0.2225209339563146,-0.9749279121818236
1743,03:45,3,45,28,5,6,2,1,1,-1.0,-1.8369701987210297e-16,0.7071067811865475,0.7071067811865476,0,-0.2225209339563146,-0.9749279121818236
1744,04:00,4,0,28,5,72,6,1,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0,-0.2225209339563146,-0.9749279121818236
1745,04:15,4,15,28,5,77,5,6,1,1.0,2.83276944882399e-16,0.8660254037844386,0.5000000000000001,0,-0.2225209339563146,-0.9749279121818236
1746,04:30,4,30,28,5,89,10,0,1,5.66553889764798e-16,-1.0,0.8660254037844386,0.5000000000000001,0,-0.2225209339563146,-0.9749279121818236
1747,04:45,4,45,28,5,86,1,6,1,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0,-0.2225209339563146,-0.9749279121818236
1748,05:00,5,0,28,5,64,1,0,1,0.0,1.0,0.9659258262890683,0.25881904510252074,1,-0.2225209339563146,-0.9749279121818236
1749,05:15,5,15,28,5,55,3,1,1,1.0,2.83276944882399e-16,0.9659258262890683,0.25881904510252074,1,-0.2225209339563146,-0.9749279121818236
1750,05:30,5,30,28,5,59,0,6,0,5.66553889764798e-16,-1.0,0.9659258262890683,0.25881904510252074,1,-0.2225209339563146,-0.9749279121818236
1751,05:45,5,45,28,5,135,13,24,3,-1.0,-1.8369701987210297e-16,0.9659258262890683,0.25881904510252074,1,-0.2225209339563146,-0.9749279121818236
1752,06:00,6,0,28,5,138,21,19,3,0.0,1.0,1.0,6.123233995736766e-17,1,-0.2225209339563146,-0.9749279121818236
1753,06:15,6,15,28,5,80,10,17,1,1.0,2.83276944882399e-16,1.0,6.123233995736766e-17,1,-0.2225209339563146,-0.9749279121818236
1754,06:30,6,30,28,5,148,24,14,3,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17,1,-0.2225209339563146,-0.9749279121818236
1755,06:45,6,45,28,5,84,25,21,1,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,1,-0.2225209339563146,-0.9749279121818236
1756,07:00,7,0,28,5,103,19,15,1,0.0,1.0,0.9659258262890683,-0.25881904510252063,1,-0.2225209339563146,-0.9749279121818236
1757,07:15,7,15,28,5,119,13,10,1,1.0,2.83276944882399e-16,0.9659258262890683,-0.25881904510252063,1,-0.2225209339563146,-0.9749279121818236
1758,07:30,7,30,28,5,110,16,21,1,5.66553889764798e-16,-1.0,0.9659258262890683,-0.25881904510252063,1,-0.2225209339563146,-0.9749279121818236
1759,07:45,7,45,28,5,130,18,20,3,-1.0,-1.8369701987210297e-16,0.9659258262890683,-0.25881904510252063,1,-0.2225209339563146,-0.9749279121818236
1760,08:00,8,0,28,5,105,27,23,1,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,-0.2225209339563146,-0.9749279121818236
1761,08:15,8,15,28,5,103,30,22,1,1.0,2.83276944882399e-16,0.8660254037844387,-0.4999999999999998,1,-0.2225209339563146,-0.9749279121818236
1762,08:30,8,30,28,5,150,12,16,3,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998,1,-0.2225209339563146,-0.9749279121818236
1763,08:45,8,45,28,5,132,15,17,3,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,1,-0.2225209339563146,-0.9749279121818236
1764,09:00,9,0,28,5,47,6,15,0,0.0,1.0,0.7071067811865476,-0.7071067811865475,1,-0.2225209339563146,-0.9749279121818236
1765,09:15,9,15,28,5,71,10,6,0,1.0,2.83276944882399e-16,0.7071067811865476,-0.7071067811865475,1,-0.2225209339563146,-0.9749279121818236
1766,09:30,9,30,28,5,49,10,12,0,5.66553889764798e-16,-1.0,0.7071067811865476,-0.7071067811865475,1,-0.2225209339563146,-0.9749279121818236
1767,09:45,9,45,28,5,43,6,21,1,-1.0,-1.8369701987210297e-16,0.7071067811865476,-0.7071067811865475,1,-0.2225209339563146,-0.9749279121818236
1768,10:00,10,0,28,5,74,15,29,2,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,-0.2225209339563146,-0.9749279121818236
1769,10:15,10,15,28,5,30,6,26,1,1.0,2.83276944882399e-16,0.49999999999999994,-0.8660254037844387,1,-0.2225209339563146,-0.9749279121818236
1770,10:30,10,30,28,5,38,15,17,1,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,-0.2225209339563146,-0.9749279121818236
1771,10:45,10,45,28,5,59,2,8,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,1,-0.2225209339563146,-0.9749279121818236
1772,11:00,11,0,28,5,51,8,5,1,0.0,1.0,0.258819045102521,-0.9659258262890682,1,-0.2225209339563146,-0.9749279121818236
1773,11:15,11,15,28,5,26,9,11,1,1.0,2.83276944882399e-16,0.258819045102521,-0.9659258262890682,1,-0.2225209339563146,-0.9749279121818236
1774,11:30,11,30,28,5,55,7,8,1,5.66553889764798e-16,-1.0,0.258819045102521,-0.9659258262890682,1,-0.2225209339563146,-0.9749279121818236
1775,11:45,11,45,28,5,43,4,0,1,-1.0,-1.8369701987210297e-16,0.258819045102521,-0.9659258262890682,1,-0.2225209339563146,-0.9749279121818236
1776,12:00,12,0,28,5,64,1,7,1,0.0,1.0,1.2246467991473532e-16,-1.0,1,-0.2225209339563146,-0.9749279121818236
1777,12:15,12,15,28,5,63,8,13,1,1.0,2.83276944882399e-16,1.2246467991473532e-16,-1.0,1,-0.2225209339563146,-0.9749279121818236
1778,12:30,12,30,28,5,42,8,3,1,5.66553889764798e-16,-1.0,1.2246467991473532e-16,-1.0,1,-0.2225209339563146,-0.9749279121818236
1779,12:45,12,45,28,5,30,7,10,1,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,1,-0.2225209339563146,-0.9749279121818236
1780,13:00,13,0,28,5,13,20,1,1,0.0,1.0,-0.2588190451025208,-0.9659258262890683,1,-0.2225209339563146,-0.9749279121818236
1781,13:15,13,15,28,5,59,19,16,1,1.0,2.83276944882399e-16,-0.2588190451025208,-0.9659258262890683,1,-0.2225209339563146,-0.9749279121818236
1782,13:30,13,30,28,5,57,14,21,1,5.66553889764798e-16,-1.0,-0.2588190451025208,-0.9659258262890683,1,-0.2225209339563146,-0.9749279121818236
1783,13:45,13,45,28,5,74,11,23,1,-1.0,-1.8369701987210297e-16,-0.2588190451025208,-0.9659258262890683,1,-0.2225209339563146,-0.9749279121818236
1784,14:00,14,0,28,5,33,3,27,1,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1,-0.2225209339563146,-0.9749279121818236
1785,14:15,14,15,28,5,7,6,12,1,1.0,2.83276944882399e-16,-0.4999999999999997,-0.8660254037844388,1,-0.2225209339563146,-0.9749279121818236
1786,14:30,14,30,28,5,38,7,1,0,5.66553889764798e-16,-1.0,-0.4999999999999997,-0.8660254037844388,1,-0.2225209339563146,-0.9749279121818236
1787,14:45,14,45,28,5,6,9,10,1,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,1,-0.2225209339563146,-0.9749279121818236
1788,15:00,15,0,28,5,54,6,18,1,0.0,1.0,-0.7071067811865471,-0.7071067811865479,1,-0.2225209339563146,-0.9749279121818236
1789,15:15,15,15,28,5,45,16,28,1,1.0,2.83276944882399e-16,-0.7071067811865471,-0.7071067811865479,1,-0.2225209339563146,-0.9749279121818236
1790,15:30,15,30,28,5,44,3,0,1,5.66553889764798e-16,-1.0,-0.7071067811865471,-0.7071067811865479,1,-0.2225209339563146,-0.9749279121818236
1791,15:45,15,45,28,5,144,21,10,3,-1.0,-1.8369701987210297e-16,-0.7071067811865471,-0.7071067811865479,1,-0.2225209339563146,-0.9749279121818236
1792,16:00,16,0,28,5,144,24,26,3,0.0,1.0,-0.8660254037844384,-0.5000000000000004,1,-0.2225209339563146,-0.9749279121818236
1793,16:15,16,15,28,5,112,26,38,3,1.0,2.83276944882399e-16,-0.8660254037844384,-0.5000000000000004,1,-0.2225209339563146,-0.9749279121818236
1794,16:30,16,30,28,5,106,9,31,2,5.66553889764798e-16,-1.0,-0.8660254037844384,-0.5000000000000004,1,-0.2225209339563146,-0.9749279121818236
1795,16:45,16,45,28,5,149,27,33,3,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,1,-0.2225209339563146,-0.9749279121818236
1796,17:00,17,0,28,5,120,30,17,3,0.0,1.0,-0.9659258262890683,-0.25881904510252063,1,-0.2225209339563146,-0.9749279121818236
1797,17:15,17,15,28,5,133,15,10,3,1.0,2.83276944882399e-16,-0.9659258262890683,-0.25881904510252063,1,-0.2225209339563146,-0.9749279121818236
1798,17:30,17,30,28,5,108,14,38,3,5.66553889764798e-16,-1.0,-0.9659258262890683,-0.25881904510252063,1,-0.2225209339563146,-0.9749279121818236
1799,17:45,17,45,28,5,141,24,11,3,-1.0,-1.8369701987210297e-16,-0.9659258262890683,-0.25881904510252063,1,-0.2225209339563146,-0.9749279121818236
1800,18:00,18,0,28,5,127,15,21,3,0.0,1.0,-1.0,-1.8369701987210297e-16,1,-0.2225209339563146,-0.9749279121818236
1801,18:15,18,15,28,5,134,20,38,3,1.0,2.83276944882399e-16,-1.0,-1.8369701987210297e-16,1,-0.2225209339563146,-0.9749279121818236
1802,18:30,18,30,28,5,95,16,15,1,5.66553889764798e-16,-1.0,-1.0,-1.8369701987210297e-16,1,-0.2225209339563146,-0.9749279121818236
1803,18:45,18,45,28,5,71,4,14,1,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1,-0.2225209339563146,-0.9749279121818236
1804,19:00,19,0,28,5,70,7,7,0,0.0,1.0,-0.9659258262890684,0.2588190451025203,0,-0.2225209339563146,-0.9749279121818236
1805,19:15,19,15,28,5,55,13,10,1,1.0,2.83276944882399e-16,-0.9659258262890684,0.2588190451025203,0,-0.2225209339563146,-0.9749279121818236
1806,19:30,19,30,28,5,74,19,12,2,5.66553889764798e-16,-1.0,-0.9659258262890684,0.2588190451025203,0,-0.2225209339563146,-0.9749279121818236
1807,19:45,19,45,28,5,57,4,15,1,-1.0,-1.8369701987210297e-16,-0.9659258262890684,0.2588190451025203,0,-0.2225209339563146,-0.9749279121818236
1808,20:00,20,0,28,5,59,11,5,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,-0.2225209339563146,-0.9749279121818236
1809,20:15,20,15,28,5,85,8,14,1,1.0,2.83276944882399e-16,-0.8660254037844386,0.5000000000000001,0,-0.2225209339563146,-0.9749279121818236
1810,20:30,20,30,28,5,74,20,17,1,5.66553889764798e-16,-1.0,-0.8660254037844386,0.5000000000000001,0,-0.2225209339563146,-0.9749279121818236
1811,20:45,20,45,28,5,88,19,7,1,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0,-0.2225209339563146,-0.9749279121818236
1812,21:00,21,0,28,5,64,18,13,1,0.0,1.0,-0.7071067811865477,0.7071067811865474,0,-0.2225209339563146,-0.9749279121818236
1813,21:15,21,15,28,5,80,18,14,1,1.0,2.83276944882399e-16,-0.7071067811865477,0.7071067811865474,0,-0.2225209339563146,-0.9749279121818236
1814,21:30,21,30,28,5,108,7,11,1,5.66553889764798e-16,-1.0,-0.7071067811865477,0.7071067811865474,0,-0.2225209339563146,-0.9749279121818236
1815,21:45,21,45,28,5,14,1,0,1,-1.0,-1.8369701987210297e-16,-0.7071067811865477,0.7071067811865474,0,-0.2225209339563146,-0.9749279121818236
1816,22:00,22,0,28,5,7,1,1,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,-0.2225209339563146,-0.9749279121818236
1817,22:15,22,15,28,5,5,1,2,1,1.0,2.83276944882399e-16,-0.5000000000000004,0.8660254037844384,0,-0.2225209339563146,-0.9749279121818236
1818,22:30,22,30,28,5,11,2,0,1,5.66553889764798e-16,-1.0,-0.5000000000000004,0.8660254037844384,0,-0.2225209339563146,-0.9749279121818236
1819,22:45,22,45,28,5,14,2,1,1,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0,-0.2225209339563146,-0.9749279121818236
1820,23:00,23,0,28,5,6,0,1,1,0.0,1.0,-0.25881904510252157,0.9659258262890681,0,-0.2225209339563146,-0.9749279121818236
1821,23:15,23,15,28,5,7,0,2,1,1.0,2.83276944882399e-16,-0.25881904510252157,0.9659258262890681,0,-0.2225209339563146,-0.9749279121818236
1822,23:30,23,30,28,5,12,2,1,1,5.66553889764798e-16,-1.0,-0.25881904510252157,0.9659258262890681,0,-0.2225209339563146,-0.9749279121818236
1823,23:45,23,45,28,5,8,2,2,1,-1.0,-1.8369701987210297e-16,-0.25881904510252157,0.9659258262890681,0,-0.2225209339563146,-0.9749279121818236
1824,00:00,0,0,29,6,5,1,0,1,0.0,1.0,0.0,1.0,0,0.6234898018587334,-0.7818314824680299
1825,00:15,0,15,29,6,5,2,1,1,1.0,2.83276944882399e-16,0.0,1.0,0,0.6234898018587334,-0.7818314824680299
1826,00:30,0,30,29,6,10,0,2,1,5.66553889764798e-16,-1.0,0.0,1.0,0,0.6234898018587334,-0.7818314824680299
1827,00:45,0,45,29,6,12,0,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0.6234898018587334,-0.7818314824680299
1828,01:00,1,0,29,6,11,0,2,1,0.0,1.0,0.25881904510252074,0.9659258262890683,0,0.6234898018587334,-0.7818314824680299
1829,01:15,1,15,29,6,6,0,0,1,1.0,2.83276944882399e-16,0.25881904510252074,0.9659258262890683,0,0.6234898018587334,-0.7818314824680299
1830,01:30,1,30,29,6,15,2,1,1,5.66553889764798e-16,-1.0,0.25881904510252074,0.9659258262890683,0,0.6234898018587334,-0.7818314824680299
1831,01:45,1,45,29,6,13,1,2,1,-1.0,-1.8369701987210297e-16,0.25881904510252074,0.9659258262890683,0,0.6234898018587334,-0.7818314824680299
1832,02:00,2,0,29,6,11,2,2,1,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0.6234898018587334,-0.7818314824680299
1833,02:15,2,15,29,6,6,1,0,1,1.0,2.83276944882399e-16,0.49999999999999994,0.8660254037844387,0,0.6234898018587334,-0.7818314824680299
1834,02:30,2,30,29,6,6,0,1,1,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0,0.6234898018587334,-0.7818314824680299
1835,02:45,2,45,29,6,15,2,1,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,0.6234898018587334,-0.7818314824680299
1836,03:00,3,0,29,6,11,2,2,1,0.0,1.0,0.7071067811865475,0.7071067811865476,0,0.6234898018587334,-0.7818314824680299
1837,03:15,3,15,29,6,5,0,0,1,1.0,2.83276944882399e-16,0.7071067811865475,0.7071067811865476,0,0.6234898018587334,-0.7818314824680299
1838,03:30,3,30,29,6,8,0,0,1,5.66553889764798e-16,-1.0,0.7071067811865475,0.7071067811865476,0,0.6234898018587334,-0.7818314824680299
1839,03:45,3,45,29,6,8,1,2,1,-1.0,-1.8369701987210297e-16,0.7071067811865475,0.7071067811865476,0,0.6234898018587334,-0.7818314824680299
